12,0CfNGIodfKdoItAmSWgDDg,EHxQZd3VIxquDk4zvF_TXw,Sometimes you don't realize the character of a business until there's adversity. I had always wanted to visit RASA for the food of course though not gonna...,5,2020-04-09 04:32:57
13,0CfNGIodfKdoItAmSWgDDg,3iT3gusuOmDA-aG-y3kFOg,"RASA has done a great job within the community.  They were extremely quick to implement city restrictions during the COVID outbreak, the owners and managers...",5,2020-03-27 09:55:42
14,0CfNGIodfKdoItAmSWgDDg,imVMnz4LcrTTcVatRFV6xg,I order from here at least once per week. It's very conveniently located since I live the apartment complex above. The bowls are always delicious and I...,5,2020-06-30 11:12:42
15,KsI3nntftxHygmB3obDBDQ,EHyvcUhBrmkiQJOXj6rnhg,"Delicious! Good quality, flavorful, and will definitely order delivery again. Please go support, they deserve it.",5,2021-01-05 19:56:22
16,KsI3nntftxHygmB3obDBDQ,tblPSlG5K_jBU8gxv1qh9g,I order from Masala Story all the time. Best butter chicken! Great portions and well packed for takeout. Favorite takeout in DC!,5,2021-02-16 13:59:40
17,KsI3nntftxHygmB3obDBDQ,D1PX1i4Dr_YfhB-ONqFhCQ,I've ordered from Masala Story on Uber Eats before and it was delicious so when I passed by on my bike tonight (hello social distance workout) I decided to...,5,2020-03-26 18:26:29
18,A3bc3FwtS5u_ISZt6mnGhQ,TeRmzNY19H6deX-rFM7Uew,"I considered 4 stars, but after recalling how much food they give you in one platter, which includes naan, decided to bump it up. 

My brother and I shared...",5,2020-08-03 14:25:52
19,A3bc3FwtS5u_ISZt6mnGhQ,rzFTECVrFspH4m6lFw9Ilw,You get SO MUCH FOOD! I can't wait to come back. This is the newest location and the amount of food I got completely stunned me. Everything was excellent...,5,2020-06-04 16:52:12
20,A3bc3FwtS5u_ISZt6mnGhQ,s-YvwDeBLymbSXnnW9Fm3g,"I came here for lunch during the week while on H Street. They serve a limited number of servings per meal time from these large vats. When I went for lunch,...",5,2020-03-18 08:34:45
21,JWDgIoAfVCr97wl7AQxVvg,b-QXYoV2iP0KpfCvA7gYxA,"Despite the COVID-19, I went to the dc location in person for the first time and was amazed!! I got the rice bowl with spicy chicken and the red spicy sauce...",5,2020-08-13 10:26:28
22,JWDgIoAfVCr97wl7AQxVvg,0niBssbg1OWTuE860x7fFQ,Soooooooo good and generous servings. Especially if you love flavor and authentic Indian food. Affordable and very spicy if you want it to be. Support small...,5,2020-08-27 14:46:13
23,JWDgIoAfVCr97wl7AQxVvg,-_IneZvzv4ahD2bIziGh3g,Great food during a difficult time. Delivery was super fast and the portions were generous.,5,2020-08-03 15:20:40
24,wRHR4iAYaqnDzMA7pgK2bA,bT8TC1KXxpjSHnj_sXb5uA,"I always love a restaurant that treats their take out meals as seriously as in-person dining. After transferring everything onto some plates, the quality...",5,2021-02-10 22:19:55
25,wRHR4iAYaqnDzMA7pgK2bA,-jnNXSeT4ZplLe583XKpfA,I'm so glad that I found this restaurant in DC. We visited this restaurant pre-COVID and I still remember the flavors it offered. Loved their selection of...,5,2020-12-08 21:17:13
26,wRHR4iAYaqnDzMA7pgK2bA,UvXoxxP_KDe7D-pmAnAWBw,Finally had the chance to have an intimate birthday brunch at Punjab Grill earlier this month. My partner made early afternoon reservations and besides one...,5,2020-12-30 03:15:07
27,lpPCrVVMQ6X8mvId_E_BGw,YBJa9HoGdCSEkkyHNRiIPg,Outstanding food and attentive service make this one of our favorite date night spots. We've never had a bad dish here but highly recommend the saffron...,5,2021-02-16 11:46:16
28,lpPCrVVMQ6X8mvId_E_BGw,ihKuh8blwYkzsxw9umzh4A,Food: O M G. Overall the food was so flavorful and delicious. The layers of spice and flavor in each dish was so well constructed. Complements to the chef....,5,2020-11-11 03:41:00
29,lpPCrVVMQ6X8mvId_E_BGw,hWyaQbfbtEh3uva2jnM0ew,"Amazing dine-in service during covid!! Food was phenomenal! 

Food: Got the truffle naan and i have had naan from around the world and this was absolutely...",5,2020-07-28 15:37:32
30,TgLix14aFIt4TZWNXtILdA,maPZSm62Zr85ORqM6NmGZQ,"I grew up eating traditional Indian food everyday and it was always a treat/delicacy in a way to have biriyani. We usually only had it on holidays, so...",5,2021-01-04 11:35:38
31,TgLix14aFIt4TZWNXtILdA,0AjYgjuGE233cTdV8px9IA,Huge fan of this chain and glad they opened in Capital Hill and are open during Covid. Stopped by recently with some friends and had a feast. We had the...,5,2020-08-22 16:36:41
32,TgLix14aFIt4TZWNXtILdA,-6wfA-Mi495V6udneOTlWA,"This has quickly become my favorite Indian place in the area, especially for pickup. Admittedly, I've never eaten in here, as I only found them a few months...",5,2020-06-29 06:48:31
33,xyREZ10uuPkLizBm2BJ7LQ,zi2FgiP2BZtajUHm4qWDcw,This is simply the best new spot in my neighborhood!  I went in this afternoon to get some takeout.. my first visit.  Got to meet the amazing chef Anju who...,5,2020-09-13 18:45:48
34,xyREZ10uuPkLizBm2BJ7LQ,8iy-fEdTuSx0p1ZAoC41UA,So happy I found this place in Bloomingdale! Ordered the chicken tikka burger and masala fries and I will definitely order again. The chicken was cooked...,5,2020-07-05 15:14:55
35,xyREZ10uuPkLizBm2BJ7LQ,Kn6MEUzPRG1ovdft7wEYZA,Ordered glasseys for dinner last night. I ordered the Tiffin and my girlfriend ordered the crabby fries. Both dishes were delicious and I would order then...,5,2020-04-23 11:52:45
36,02i1RoOkg1Vh6x1-FF-eyg,MMrgxfDJLI6WYkPTxYuF1Q,Rasika is a special place that is a staple of DC cuisine. Not only are the flavors bomb but the ambiance transports you to an elegant space where you think...,5,2020-12-26 20:17:52
37,02i1RoOkg1Vh6x1-FF-eyg,tmQtUeNXQNTKCondXcdkNg,"Had an excellent takeout dinner from Rasika during COVID tonight. 

The online ordering process was admittedly odd - it's a checkbox form of items you want,...",5,2020-12-23 18:54:05
38,02i1RoOkg1Vh6x1-FF-eyg,1_nTkonub1PpRXP_5rt-JA,Rasika was a great experience! This is a famous high end Indian restaurant in Washington DC . Rasika has had numerous well-known customers and their food...,5,2020-11-19 07:02:14
39,b2_iQIqT6lSaI4zvqHwLYw,IAG4PL1XL6DUy-HDY_28PQ,"Wow so good. We had to check it out based on the 5-star yelp rating and we agree! 
We ordered:
Mysore masala dosa -spicy coconut rice crepe with potato...",5,2020-09-18 10:49:57
40,b2_iQIqT6lSaI4zvqHwLYw,srB27NJpvg4HmUdn7cQ8ng,"Honestly, I did not expect Vegan greatness from here. I saw the reviews, yet the menu is what drove me here while in the city for a workshop. 

The...",5,2020-07-18 19:36:59
41,b2_iQIqT6lSaI4zvqHwLYw,1Bs-8tm36IKa3hD6F6YSQg,"My wife and I had a huge craving for South Indian snacks and wondered where in our COVID crazy area we could get hot and fresh masala dosa and sambar.

VEGZ...",5,2020-08-03 11:21:33
42,5BRYpLZoMPLJDkt2pyYC0A,a5o1cU0r7PkirBngiEaATw,"Oh yay I can update this! This is the best Indian restaurant in the DMV. Fight me. 
But really, I've been recommended and gone to others in DC and MD, (but...",5,2020-10-28 22:35:21
43,5BRYpLZoMPLJDkt2pyYC0A,XKQfaF4EC55IPfGZ29HhdQ,I've been getting takeout from Kadhai on a regular basis since the pandemic hit.  I've been eating at their restaurant for about 15 years or more.  I...,5,2021-02-12 12:53:15
44,5BRYpLZoMPLJDkt2pyYC0A,Od_7oWntSIET8qgCFDRplw,"Once again, delicious Indian food - especially for delivery. They go out of their way to generously satisfy any/all special requests. One of the best Indian...",5,2021-01-31 11:26:18
45,FEeEcwNS-TRtDYA5ClCDdQ,CWwvqLJJhL8k85t-wqV00g,"The food here is just delicious. As it was my first time there, I had some questions and the restaurant employee was super helpful in helping me decide on...",5,2020-10-18 16:34:48
46,FEeEcwNS-TRtDYA5ClCDdQ,4WCJic6I-bG4bqnaKIYf9A,"Food is delicious and take out options are well packed. I highly recommend keeping the rice bowls simple, protein, side curry...don't add extra veggies,...",5,2020-06-03 17:58:51
47,FEeEcwNS-TRtDYA5ClCDdQ,EowEUr9QH_EHCec6aPM3tw,"Chipotle for Indian food. 

Rice bowl done better. 

Choice of the PG hospital residents!

Went regular spicy and it was spicy!

Also ordered for 5 and...",4,2020-09-20 14:25:53
48,VuqbeMDjbz-oe6DLR-sqdw,GYlKapTuMcV9EZZ2zRRAjw,I'm obsessed with this place and order take-out or delivery at least once a week. I could say endlessly positive things! It can be hard to find your go-to...,5,2020-12-21 11:59:40
49,VuqbeMDjbz-oe6DLR-sqdw,1_BSKgWBQ3PecXgmkXwVIw,"Great pricing for lunch buffet. The options were great and the food stations were well serviced. Parking is hard to come by, and its limited to street...",5,2020-03-27 19:58:52
50,VuqbeMDjbz-oe6DLR-sqdw,qo5lDBANQyL6d6vd3tSZMA,One of the best Indian restaurants in DC. Great traditional dishes. Now on a regular rotation for delivery!,5,2020-08-15 17:03:54
51,vbaUufa9iCbnITzVo2JXqw,zfVZ-cvl9Q2ImQhiJQmjtQ,For the longest time I searched for a good Indian restaurant and everything in my neighborhood fell short in some way. Then we found Biryani City which...,5,2021-01-24 07:57:32
52,vbaUufa9iCbnITzVo2JXqw,WWQtPDSBXZZh0pS7hpecCw,We ordered take out from here and enjoyed it! I can't believe this spot is a chain because they did a great job with everything. There's lots of options on...,5,2020-07-25 10:23:36
53,vbaUufa9iCbnITzVo2JXqw,1grsFvZ7kfBkE_qKhGatvQ,"Ordered delivery and this food is hands down some of the best Indian food I have ever had.
First, the spice! This place has it! We ordered both the Indian...",5,2020-10-11 09:17:43
54,3YAqTdLsvsApbJx1BvLFBg,eLpT9KHI31RxywNcc95O2Q,"Love this concept! Fusion food is always a favorite of mine, and this was no exception. We ordered a chicken tikka pizza, chicken momos, french fry chaat,...",5,2021-01-20 07:12:03
55,3YAqTdLsvsApbJx1BvLFBg,KPannUDvavEGaNhxqNn_RQ,Placed a pickup order for masala chat fries and chicken tikka pizza. The fries were well portioned and seasoned well- it really did taste like chaat. The...,5,2021-01-03 16:58:41
56,3YAqTdLsvsApbJx1BvLFBg,qE2fbJNm54J4I83dohEPBA,Me and my fiancé were hungry for some pizza and we visited this place on a Saturday night while strolling around Georgetown. We ordered the tandoori chicken...,4,2020-11-10 10:13:29
57,yRnFnpCJ1Upf5BdjwNQXDw,ZHdqkweVya0QjCDXFqYY7A,I got takeout from here a few weeks ago and it was so good that I'm still thinking about it! I got the Chicken Saag while my husband got the Chicken...,5,2020-05-06 20:19:08
58,yRnFnpCJ1Upf5BdjwNQXDw,Tps00w6Z0ke6SWil9LdKiw,"This is my go to spot for DC's best Indian food. Thick, savory sauces without the oily layer I have gotten from other Indian restaurants in the city. The...",5,2020-09-13 10:48:57
59,yRnFnpCJ1Upf5BdjwNQXDw,9qy7gaq6PfdfdH364jxMgQ,"I just love this place! The butter chicken, tikka masala, and chicken korma are my faves!!! And I am obsessed with the bahtoora... it is an awesomely fried...",5,2020-05-16 18:02:11
60,mts13gNHEtSC7pYhjcF1_g,6r62U8AGIfv7j83W2gPbpw,Everything was nicely seasoned and fresh. Ordered onion bhaji with lamb/rice bowl combo which is a ton of food for a great price. Lamb vindaloo had a nice...,5,2021-01-22 17:05:02
61,mts13gNHEtSC7pYhjcF1_g,dyR2HNgqzfFldBQ4TGKLwQ,"Another wonderful addition to Ballston Quarter! Like many eating establishments, this place does the pick your, rice, sauce/curry, protein, veggies, etc. I...",4,2021-01-19 19:01:21
62,mts13gNHEtSC7pYhjcF1_g,yn5Uok55VCD7qPnIVUr70g,"I went in to Bollywood bistro express with one of my friends today to get lunch. I got a bowl with Butter Chicken, Chicken Tikka, Chana Masala, and Brown...",4,2021-02-12 14:55:23
63,WmEsbfEJn5WZ0D8dViYT8w,88rlkzH2ZrFL3k1Jy0U4kQ,"Just got takeout from The Woodlands for the first time, and we will definitely be back. I called to place my order, which went smoothly, then my wife and I...",5,2020-12-30 11:53:51
64,WmEsbfEJn5WZ0D8dViYT8w,wT6_t1yvyaEcc4ja6v0M5Q,"Just picked up some takeout, as I was missing the weekend buffet. I may have overdone my order, but it guarantees I'll be happy all weekend.

The paper...",5,2020-10-16 16:14:24
65,WmEsbfEJn5WZ0D8dViYT8w,cbwwFNBXF0kDZsMpRrjk1Q,"My friend and I ordered a FEAST for pickup. Even though this is outside of DC, it is probably the best (and most priceworthy) Indian food I've had in the...",5,2020-12-20 15:10:09
66,0Oy1XKhZIpRGXmDsQ7Noqw,S9DC2VAqITeVWAxkbSx2gg,"Amazing food! Ordered delivery so i'm only rating their food. It was delicious. Very flavorful, and great portions. It was ready and delivered in less than...",5,2020-06-22 15:04:07
67,0Oy1XKhZIpRGXmDsQ7Noqw,kQihOMy5qW4sQcwwHZXWkg,Ordered from delivery service and half of the order didn't show up. Called the restaurant and they were very respectful and apologetic. I told them that a...,5,2020-07-11 17:26:27
68,0Oy1XKhZIpRGXmDsQ7Noqw,kRf9r2Dzn6qrctSDVTiioA,"Great service and great people! I sat on the balcony and It was really nice! I don't go to DC often for food but when I do, I'm happy! 

Loved the menu and...",5,2020-09-15 08:24:17
69,dobXM3ElLUjeJhdSxmXyaw,4ZLA7ssPh--8zQUuNJNmVw,"I don't usually enjoy eating legumes but man, I dream about the Delhi Dhaba Daal from Bansari.  I don't know what they do, but this is one of the few daals...",5,2021-02-05 13:25:58
70,dobXM3ElLUjeJhdSxmXyaw,eE_m6rgg01XE-wV6DEBP1A,"Our family loved the authentic Indian dishes at this superb restaurant.   For takeout service, you can park in the garage (about a block away), or on the...",5,2021-01-07 16:31:51
71,dobXM3ElLUjeJhdSxmXyaw,XdG3mlj0h_44h1aGQgk-IQ,I've tried Bansari twice in the past couple months since they opened and really enjoyed my takeout from them both times! Really delicious Indian food and it...,5,2020-10-18 12:08:13
72,ietdFIjqKIcaJpVAv-RNTQ,da6FijZn5WJCf-3SEcLB6w,"Have ordered via UberEats twice and am genuinely sad we won't be delivery distance from Namaste Everest after this Friday- this place is so yummy.

Our...",5,2021-01-04 17:11:27
73,ietdFIjqKIcaJpVAv-RNTQ,19i_293VS1c1QH-KPtFdLA,"I used to always see this place great reviews on grub hub but never ordered from them. We decided to swing by on a Sunday night, place was fairly empty...",5,2021-01-04 07:33:56
74,ietdFIjqKIcaJpVAv-RNTQ,tkXUp45f5GIyVfud0D-8YA,We have been here about 3-4 times and their buffet is fairly decent. It's well done but not overly remarkable. But wait... why the 5 star rating??? READ...,5,2020-06-08 18:47:48
75,xy2BRUHFGnOlRLfzxtcnzw,Z4_VXuQjkYuXI9HGokOZ-Q,"Second time going back to Jyoti and I promise you it does not disappoint. This is hands down the best Indian in the city. We got the chicken tiki masala,...",5,2020-05-28 16:33:40
76,xy2BRUHFGnOlRLfzxtcnzw,-2uIiGpaC2kUd2C8l6jQVw,"Jyoti is consistently delicious. During the pandemic, I've been ordering 5-7 dishes for delivery every couple of weeks and eat leftovers for days. I'm a...",5,2020-05-18 13:51:47
77,xy2BRUHFGnOlRLfzxtcnzw,N8dqcTRS1DcWJoD1mF3PKQ,"I swear this place is such a gem. From the service to the authentic Indian cuisine,  everything was perfect. Started off with the vegetable appetizer...",5,2020-12-11 07:28:19
78,c7ob5AWqgIjIQAkSzuRLhA,DSt0LX9UtFLn5J7NvZL1_Q,"Love the new options out there for fast casual bowls with different cuisines, so was super excited for an Indian version. The inside of the restaurant is...",5,2021-02-09 10:16:03
79,c7ob5AWqgIjIQAkSzuRLhA,orAjS8iGffQstM15S3So6Q,"I love Indian food and have been to most of the Indian restaurants in DC but not a fast casual one like RASA, so very glad to have this opportunity to try...",5,2021-01-31 08:14:11
80,c7ob5AWqgIjIQAkSzuRLhA,xGt2Dpv3RrI1sgUwGd7jzA,I am so excited that RASA opened their second location in DC! I have been waiting for this day to come because this location is closer to where I live. I...,5,2020-08-02 11:03:56
81,-moidVHZfxIYpVoRGYtMvQ,EQyY9qhLVqzLgJhMWQ3sqQ,"Before quarantine, my coworkers and I used to come here like once a week at least. It can get a little busy around 12:30, so I recommend trying to get here...",5,2020-07-16 10:42:15
82,-moidVHZfxIYpVoRGYtMvQ,NBxKYPmy6H2egKYxl9PIAg,"Visiting from Cleveland Ohio and this place fulfilled my taste for Indian food.  The restaurant is tiny, looks more like a takeout place but the food was...",5,2020-10-11 11:12:17
83,-moidVHZfxIYpVoRGYtMvQ,OivqmTyJ2ujl1mmH9t2mFQ,"Ordered UberEats from here this afternoon, was VERY impressed by the quality for the price. The food arrived still quite warm, and, as others have...",5,2021-01-27 12:38:47
84,kd3MW-FkfYyiWbEhljXN8A,ogyhIs_PNNJrxEyuivWUDA,I can't stand this place. They take all my money and then have the nerve to give me the most delicious Indian food in return! I don't even have any pictures...,5,2021-02-12 21:46:41
85,kd3MW-FkfYyiWbEhljXN8A,SYj6tbqdO1ID1C5TVlyKLg,"Ok so I ordered the chicken tikka masala, garlic naan, mango lassi...

Chicken tikka - outstanding quality and great portion

Garlic naan - delicious, but...",5,2020-10-11 20:32:53
86,kd3MW-FkfYyiWbEhljXN8A,dCQW8iLvTDEJn3k1jQnS7A,"Just had Amber Spice via delivery for the first time this past weekend. Wow! My wife said the Chicken Tikka Masala was the best she's ever had, and we've...",5,2021-02-01 16:42:53
87,XlPNlyqXHBzeKCxr_1-g4A,ZDdKiP8oAY_ij4zYeBOsOw,Best Indian food around!! We live in Rosslyn and took the 20 minute drive out here and it was SO worth it! (We had delivery a different time and that's what...,5,2021-02-15 06:42:25
88,XlPNlyqXHBzeKCxr_1-g4A,uJgBjv8tiEuKMe44CaAAHA,"Indian is probably my favorite type of food, to the extent that my we get it and time my wife wants to, because if it was in charge of me we'd have Indian...",5,2021-01-17 13:38:24
89,XlPNlyqXHBzeKCxr_1-g4A,ot2PRJdLtiH5uTzf5SY9Zg,"One of the best restaurants I discovered during COViD. My go to take out dishes here are Butter Chicken, Saag paneer, and lamb vindaloo. However, every dish...",5,2021-01-10 18:09:40
90,-o8-pURUWD3IhuMIi1-eVQ,J0RV_KfZUx9aQ7C4aZlVAg,Ordered delivery from this spot in my neighborhood and was pleasantly surprised! Everything tasted super fresh and the flavors were on point.  Love that...,5,2020-07-15 16:40:44
91,-o8-pURUWD3IhuMIi1-eVQ,-IRdmwLKdDv5_-bP6t7AaQ,"Fantastic restaurant-- best Indian food I've ever had especially Began Bharta and Chana Masala! It is all delicious and they are so friendly, excellent...",5,2020-09-02 15:13:46
92,-o8-pURUWD3IhuMIi1-eVQ,DsYxtW4mJHkrGqYIxsZLhQ,"One of my fave Indian/Nepali places here in DC. The butter chicken and momos are my go to's, so good. The service is really good too and the workers are...",5,2020-11-12 12:13:35
93,iHo4vAVlJPyoGzWcRRWxog,p2gBWH4JXHHEu65z_yw7xA,"Thoroughly enjoy this place and it's food! We've ordered from here many times during quarantine, and it always makes us feel all warm and fuzzy inside,...",5,2021-02-15 14:36:08
94,iHo4vAVlJPyoGzWcRRWxog,mayRafv1V40vr5XnzqYwkg,We've been to BWM before the pandemic and ate in. They are 100% carry out now like all other restaurants in MD. The food is just as good. The biggest...,5,2020-05-05 13:53:27
95,iHo4vAVlJPyoGzWcRRWxog,GkUhGaSC4sDosSN33tbjWQ,"The best if you're not sure about Indian food talk to the restaurant owner Raj, and he will help you order the right combination.  I have had Indian food in...",5,2020-09-13 16:36:26
96,ydynMpaZqe4dGNQAvfNGbQ,XNqg2lxYHuJaHYaEwFqYNQ,I ordered takeout from here and overall it was a very good experience. The food was ready in about 30min and the phone order went smoothly. I got the...,4,2021-02-14 12:12:02
97,ydynMpaZqe4dGNQAvfNGbQ,02x34hpxbUGXCFtG6sNVFA,I LOVE this spot for Indian takeout or eating in. The samosas and chicken tikka masala are on point. The chicken tikka is very flavorful and on the sweeter...,5,2020-11-14 15:15:55
98,ydynMpaZqe4dGNQAvfNGbQ,yH8qC9r9bhHIX1tUuoeLbQ,Some of the BEST butter chicken I've had in a long time. Large portions and reasonable prices. Too bad the buffet is closed due to COVID-19 would love to...,5,2020-05-23 14:11:01
99,LS_Pwab3SN1NZ78dN3PKWg,xHQql6p1fgK2RVQ2i80N4g,"It's still one of my favorite places to dine when I crave Indian street food. Have come here 3-4 times during the pandemic, and feel totally safe. 

Their...",4,2020-12-13 15:23:26
100,LS_Pwab3SN1NZ78dN3PKWg,Funhdfs_3vWee2tpDKNfuw,"More like a 4.5. It's hard to find good authentic Indian food in DC. I would just go to Northern Virginia for it, but Bindaas is a great alternative when...",4,2020-11-02 23:57:30
101,LS_Pwab3SN1NZ78dN3PKWg,YnV3yQ0oTo-EPUo1AxoeCA,"We LOVED this spot. We had the garlic naan, gunpowder fries, salmon kabobs, and the spinach curry. 
Everything was full of flavor and filling. (There were...",5,2020-10-10 19:10:39
102,tjWftQ-f8OF599jHcuCE4Q,pkjbMqt8m142aR4RE4TvRQ,I have been overlooking this restaurant for a while but I recently tried their food and I must tell you I really enjoyed it. This is the closest Indian...,5,2021-01-06 04:28:29
103,tjWftQ-f8OF599jHcuCE4Q,nk-nrm5MJVdRT5whMz7lmg,I would eat here every day if I could! This is by far one of my favorite take out restaurants in DC! We order from city kabob all the time. Never had a bad...,5,2021-02-16 11:16:30
104,tjWftQ-f8OF599jHcuCE4Q,ivbWj8IVrH2aU__Nts9Wcw,"Wow! What an amazing food! I tried this place for the first time today, and I'm blown away! We had  authentic karachi style biryani, palak paneer and...",5,2020-12-26 18:25:06
105,n_97tVbPby5vDKrAMSQyIw,rWepNGrlZNJCgB6KkSKDyg,"This place is da bomb! It's my husband and my favorite local Indian restaurant, and we typically get the chicken tikka masala (we ask for it to be made...",5,2021-01-02 18:50:47
106,n_97tVbPby5vDKrAMSQyIw,YEXGlBxXceYusY4GltccfA,We got the chicken tikka masala and butter chicken both very spicy and they were definitely very spicy!!! The garlic naan was great too but was only 1...,5,2020-12-09 15:39:01
107,n_97tVbPby5vDKrAMSQyIw,vAlAwP7wKosfGL5S_YlPpg,What happens when a quality bakery makes good Indian food? IndAroma is born. This small non pretentious restaurant has some of the best Indian food in Nova...,5,2020-11-25 04:30:07
108,IiALhE0hg5JTYtTgMSbiLw,jd2Jq85wARgRxL7rbDu2Ig,"Just tried this restaurant for the first time, and the flavors are AMAZING! We had the shahi paneer, lamb korma, Murg Kajjuwala, Palak Aur Kajoor Ki Chat,...",5,2021-01-25 10:53:49
109,IiALhE0hg5JTYtTgMSbiLw,dfKAInS2Fe4GGYuoCblUdw,"We got take out here during covid, and it was just unbelievably delicious. Among the best Indian food we've had. Some of the dishes seemed better to us than...",5,2021-01-17 08:52:39
110,IiALhE0hg5JTYtTgMSbiLw,yCbpKPZngTn3O_WL3FvZeg,"Every single meal I've ordered for delivery has been excellent. Each curry distinct and good to great in flavor, keep this up and you have a big fan and a...",5,2021-01-28 10:08:42
111,-ny2KfkxF0yUKE8ZB4CpIQ,Ll8t6UpKRHTy2SvTMeJhfQ,"Came for take out but the restaurant had only one other dine in and so I took advantage of then beautiful dining room.

Located on a second floor in a...",5,2020-09-06 18:12:24
112,-ny2KfkxF0yUKE8ZB4CpIQ,eAs5hXW3lBJARJxZolvFWQ,"We had the tandoori chicken, vegetable biryani, and garlic naan.  This was during the corona so we ordered to go.  The owner was coordinating curb side pick...",5,2020-05-23 17:22:26
113,-ny2KfkxF0yUKE8ZB4CpIQ,1wnnrSgI_C1KkqhNK1_PZg,Man. Closed for covid 19. Never know how good you have it until it's gone. Can't wait for you guys to open up again.,5,2020-03-19 15:28:45
114,cXJCK35CyFNagZX0_vLL8A,YwFOe-5J_tbE-bvllaYN1Q,"We've dined here for my birthday and also ordered delivery and we enjoyed everything both times! This most recent time, we got Paneer Masala, so yummy and...",5,2020-11-15 12:11:40
115,cXJCK35CyFNagZX0_vLL8A,Yai7lP4s9IbbODxXiIT6Pw,this review is for the curbside pickup that we did today. We felt safe dropping in to get the food.  And we greatly enjoyed our favorites at home. May do...,5,2020-04-27 12:33:57
116,cXJCK35CyFNagZX0_vLL8A,jsVi24LCTtrbhzjRegEiHg,"I've been trying to mix up my food delivery during this pandemic, which is how I came to find this place. I'll definitely be ordering from here again!...",5,2020-06-12 08:03:32
117,vNlPKsF3marM5JkYCb3UTQ,J3GbnTKEIZCUqtluoz9mOQ,"Came in for takeout and was really impressed by the stylish interior. Hope to dine in one day post pandemic! 

I loved the goat curry (weekend special only)...",5,2021-02-07 19:09:55
118,vNlPKsF3marM5JkYCb3UTQ,uk3s8PplBqjb8bqpoVgOxQ,"Please visit this gem of a restaurant if you haven't already done so...! After perusing Yelp's ""Hot and New"" search function, I came across Virraaj. They're...",5,2021-01-16 03:54:06
119,vNlPKsF3marM5JkYCb3UTQ,dGX_xAp7ivtSNQbB6Exaqg,I wanted a nice Sunday lunch delivered and the menu here looked interesting. I couldn't find them on Doordash or Uber eats. So I called the restaurant...,5,2020-12-06 11:09:37
120,mg64AGmhdHQ468A0YYrrbQ,wB_KGcnvYhWDel3OrlUz9w,Ordered take out from here this weekend. The samosa is delicious. I ordered vegetable korma - it was good. I also ordered garlic naan. My fiancé ordered the...,4,2021-01-17 18:50:32
